,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
10551,,36.0,38.0,27.0,50.0,5.0,2015-09-26,Spain,,,
10552,,28.0,40.0,24.0,58.0,5.0,2015-09-27,Spain,,,
10553,,22.0,36.0,23.0,51.0,5.0,2015-09-28,Spain,,,
10554,,25.0,36.0,23.0,48.0,4.0,2015-09-29,Spain,,,
10555,,26.0,37.0,20.0,47.0,3.0,2015-09-30,Spain,,,
10556,,38.0,42.0,29.0,45.0,5.0,2015-10-01,Spain,,,
10557,,14.0,36.0,16.0,41.0,3.0,2015-04-02,Spain,,,
10558,,14.0,32.0,17.0,31.0,3.0,2015-04-03,Spain,,,
10559,,13.0,39.0,20.0,28.0,3.0,2015-04-04,Spain,,,
10560,,13.0,40.0,13.0,31.0,3.0,2015-04-05,Spain,,,
10561,,18.0,35.0,20.0,24.0,3.0,2015-04-06,Spain,,,
10562,,16.0,38.0,24.0,41.0,3.0,2015-04-07,Spain,,,
10563,,16.0,42.0,19.0,52.0,3.0,2015-04-08,Spain,,,
10564,,24.0,38.0,17.0,40.0,3.0,2015-04-09,Spain,,,
10565,,25.0,30.0,26.0,45.0,4.0,2015-04-10,Spain,,,
10566,,21.0,39.0,24.0,64.0,3.0,2015-04-11,Spain,,,
10567,,18.0,40.0,31.0,56.0,3.0,2015-04-12,Spain,,,
10568,,20.0,41.0,42.0,60.0,3.0,2015-04-13,Spain,,,
10569,,21.0,39.0,45.0,64.0,3.0,2015-04-14,Spain,,,
10570,,24.0,39.0,32.0,65.0,3.0,2015-04-15,Spain,,,
10571,,22.0,31.0,20.0,60.0,2.0,2015-04-16,Spain,,,
10572,,22.0,39.0,22.0,56.0,3.0,2015-04-17,Spain,,,
10573,,25.0,37.0,27.0,57.0,3.0,2015-04-18,Spain,,,
10574,,16.0,39.0,10.0,57.0,2.0,2015-04-19,Spain,,,
10575,,22.0,40.0,15.0,30.0,3.0,2015-04-20,Spain,,,
10576,,24.0,41.0,19.0,38.0,3.0,2015-04-21,Spain,,,
10577,,21.0,42.0,20.0,42.0,3.0,2015-04-22,Spain,,,
10578,,31.0,43.0,28.0,45.0,4.0,2015-04-23,Spain,,,
10579,,36.0,39.0,33.0,58.0,4.0,2015-04-24,Spain,,,
10580,,17.0,34.0,17.0,61.0,3.0,2015-04-25,Spain,,,
10581,,16.0,31.0,9.0,38.0,3.0,2015-04-26,Spain,,,
10582,,22.0,33.0,11.0,32.0,3.0,2015-04-27,Spain,,,
10583,,24.0,35.0,13.0,35.0,3.0,2015-04-28,Spain,,,
10584,,22.0,36.0,17.0,41.0,3.0,2015-04-29,Spain,,,
10585,,29.0,35.0,23.0,48.0,4.0,2015-04-30,Spain,,,
10586,,17.0,30.0,18.0,56.0,3.0,2015-05-01,Spain,,,
10587,,12.0,17.0,16.0,46.0,2.0,2015-05-02,Spain,,,
10588,,19.0,28.0,23.0,44.0,3.0,2015-05-03,Spain,,,
10589,,22.0,34.0,31.0,47.0,4.0,2015-05-04,Spain,,,
10590,,17.0,38.0,18.0,58.0,3.0,2015-05-05,Spain,,,
10591,,23.0,43.0,20.0,38.0,3.0,2015-05-06,Spain,,,
10592,,35.0,51.0,30.0,43.0,4.0,2015-05-07,Spain,,,
10593,,25.0,35.0,26.0,53.0,4.0,2015-05-08,Spain,,,
10594,,27.0,18.0,19.0,48.0,4.0,2015-05-09,Spain,,,
10595,,,,,48.0,,2015-05-10,Spain,,,
10596,,46.0,38.0,57.0,68.0,5.0,2015-05-13,Spain,,,
10597,,35.0,45.0,51.0,85.0,4.0,2015-05-14,Spain,,,
10598,,10.0,40.0,23.0,72.0,1.0,2015-05-15,Spain,,,
10599,,12.0,41.0,19.0,29.0,3.0,2015-05-16,Spain,,,
10600,,14.0,42.0,16.0,25.0,3.0,2015-05-17,Spain,,,
10601,,30.0,51.0,27.0,30.0,5.0,2015-05-18,Spain,,,
10602,,21.0,32.0,27.0,50.0,4.0,2015-05-19,Spain,,,
10603,,15.0,39.0,14.0,43.0,3.0,2015-05-20,Spain,,,
10604,,15.0,40.0,13.0,30.0,3.0,2015-05-21,Spain,,,
10605,,17.0,39.0,17.0,27.0,3.0,2015-05-22,Spain,,,
10606,,12.0,38.0,18.0,34.0,4.0,2015-05-23,Spain,,,
10607,,11.0,40.0,17.0,37.0,3.0,2015-05-24,Spain,,,
10608,,17.0,40.0,16.0,32.0,4.0,2015-05-25,Spain,,,
10609,,18.0,41.0,16.0,42.0,3.0,2015-05-26,Spain,,,
10610,,19.0,36.0,17.0,38.0,3.0,2015-05-27,Spain,,,
10611,,27.0,55.0,30.0,35.0,4.0,2015-05-28,Spain,,,
10612,,35.0,45.0,35.0,52.0,5.0,2015-05-29,Spain,,,
10613,,24.0,48.0,24.0,56.0,5.0,2015-05-30,Spain,,,
10614,,18.0,44.0,24.0,54.0,2.0,2015-05-31,Spain,,,
10615,,26.0,45.0,29.0,52.0,5.0,2015-06-01,Spain,,,
10616,,24.0,47.0,29.0,53.0,4.0,2015-06-02,Spain,,,
10617,,23.0,51.0,36.0,55.0,4.0,2015-06-03,Spain,,,
10618,,15.0,49.0,24.0,60.0,4.0,2015-06-04,Spain,,,
10619,,21.0,53.0,28.0,42.0,5.0,2015-06-05,Spain,,,
10620,,21.0,61.0,33.0,54.0,4.0,2015-06-06,Spain,,,
10621,,15.0,64.0,25.0,57.0,4.0,2015-06-07,Spain,,,
10622,,25.0,66.0,29.0,48.0,5.0,2015-06-08,Spain,,,
10623,,29.0,52.0,41.0,51.0,4.0,2015-06-09,Spain,,,
10624,,,,,61.0,,2015-06-10,Spain,,,
10625,,30.0,50.0,28.0,68.0,5.0,2015-06-23,Spain,,,
10626,,24.0,57.0,18.0,62.0,4.0,2015-06-24,Spain,,,
10627,,25.0,59.0,25.0,49.0,4.0,2015-06-25,Spain,,,
10628,,40.0,62.0,35.0,55.0,5.0,2015-06-26,Spain,,,
10629,,33.0,66.0,34.0,70.0,5.0,2015-06-27,Spain,,,
10630,,29.0,63.0,33.0,73.0,5.0,2015-06-28,Spain,,,
10631,,32.0,71.0,37.0,73.0,6.0,2015-06-29,Spain,,,
10632,,35.0,60.0,48.0,73.0,6.0,2015-06-30,Spain,,,
10633,,31.0,54.0,40.0,76.0,5.0,2015-07-01,Spain,,,
10634,,62.0,5.0,36.0,107.0,10.0,2015-01-02,Spain,,,
10635,,57.0,6.0,34.0,77.0,10.0,2015-01-03,Spain,,,
10636,,58.0,9.0,36.0,77.0,12.0,2015-01-04,Spain,,,
10637,,55.0,8.0,33.0,75.0,9.0,2015-01-05,Spain,,,
10638,,47.0,8.0,33.0,74.0,8.0,2015-01-06,Spain,,,
10639,,57.0,8.0,38.0,84.0,9.0,2015-01-07,Spain,,,
10640,,51.0,8.0,33.0,78.0,8.0,2015-01-08,Spain,,,
10641,,65.0,7.0,39.0,65.0,11.0,2015-01-09,Spain,,,
10642,,53.0,11.0,31.0,67.0,9.0,2015-01-10,Spain,,,
10643,,39.0,10.0,28.0,57.0,9.0,2015-01-11,Spain,,,
10644,,41.0,18.0,24.0,61.0,8.0,2015-01-12,Spain,,,
10645,,40.0,15.0,29.0,37.0,6.0,2015-01-13,Spain,,,
10646,,42.0,8.0,36.0,59.0,6.0,2015-01-14,Spain,,,
10647,,34.0,18.0,22.0,77.0,4.0,2015-01-15,Spain,,,
10648,,30.0,31.0,14.0,56.0,4.0,2015-01-16,Spain,,,
10649,,29.0,30.0,23.0,41.0,4.0,2015-01-17,Spain,,,
10650,,24.0,15.0,16.0,41.0,3.0,2015-01-18,Spain,,,
10651,,26.0,31.0,13.0,45.0,6.0,2015-01-19,Spain,,,
10652,,43.0,21.0,25.0,29.0,5.0,2015-01-20,Spain,,,
10653,,35.0,26.0,18.0,55.0,4.0,2015-01-21,Spain,,,
10654,,31.0,31.0,18.0,49.0,5.0,2015-01-22,Spain,,,
10655,,41.0,25.0,24.0,37.0,7.0,2015-01-23,Spain,,,
10656,,39.0,23.0,24.0,57.0,7.0,2015-01-24,Spain,,,
10657,,30.0,30.0,13.0,61.0,7.0,2015-01-25,Spain,,,
10658,,49.0,15.0,28.0,39.0,8.0,2015-01-26,Spain,,,
10659,,40.0,22.0,23.0,64.0,7.0,2015-01-27,Spain,,,
10660,,48.0,17.0,32.0,61.0,7.0,2015-01-28,Spain,,,
10661,,37.0,25.0,25.0,73.0,5.0,2015-01-29,Spain,,,
10662,,20.0,26.0,13.0,56.0,3.0,2015-01-30,Spain,,,
10663,,19.0,34.0,9.0,30.0,3.0,2015-01-31,Spain,,,
10664,,16.0,33.0,8.0,21.0,3.0,2015-02-01,Spain,,,
10665,,26.0,29.0,12.0,23.0,3.0,2015-02-02,Spain,,,
10666,,27.0,31.0,10.0,35.0,3.0,2015-02-03,Spain,,,
10667,,24.0,33.0,10.0,25.0,5.0,2015-02-04,Spain,,,
10668,,21.0,33.0,12.0,29.0,6.0,2015-02-05,Spain,,,
10669,,27.0,31.0,12.0,33.0,6.0,2015-02-06,Spain,,,
10670,,29.0,16.0,16.0,31.0,6.0,2015-02-07,Spain,,,
10671,,23.0,26.0,17.0,49.0,7.0,2015-02-08,Spain,,,
10672,,24.0,29.0,17.0,54.0,5.0,2015-02-09,Spain,,,
10673,,28.0,27.0,20.0,52.0,5.0,2015-02-10,Spain,,,
10674,,32.0,20.0,24.0,56.0,6.0,2015-02-11,Spain,,,
10675,,32.0,20.0,32.0,55.0,6.0,2015-02-12,Spain,,,
10676,,33.0,31.0,34.0,63.0,4.0,2015-02-13,Spain,,,
10677,,19.0,29.0,18.0,77.0,3.0,2015-02-14,Spain,,,
10678,,18.0,26.0,11.0,46.0,4.0,2015-02-15,Spain,,,
10679,,22.0,26.0,15.0,35.0,4.0,2015-02-16,Spain,,,
10680,,18.0,31.0,12.0,39.0,5.0,2015-02-17,Spain,,,
10681,,21.0,27.0,12.0,28.0,6.0,2015-02-18,Spain,,,
10682,,31.0,26.0,24.0,37.0,5.0,2015-02-19,Spain,,,
10683,,40.0,28.0,37.0,59.0,5.0,2015-02-20,Spain,,,
10684,,17.0,34.0,14.0,85.0,4.0,2015-02-21,Spain,,,
10685,,26.0,32.0,14.0,44.0,4.0,2015-02-22,Spain,,,
10686,,21.0,26.0,16.0,39.0,4.0,2015-02-23,Spain,,,
10687,,19.0,32.0,12.0,40.0,3.0,2015-02-24,Spain,,,
10688,,24.0,31.0,15.0,30.0,4.0,2015-02-25,Spain,,,
10689,,28.0,24.0,19.0,33.0,5.0,2015-02-26,Spain,,,
10690,,28.0,31.0,15.0,46.0,6.0,2015-02-27,Spain,,,
10691,,29.0,25.0,18.0,38.0,5.0,2015-02-28,Spain,,,
10692,,19.0,25.0,15.0,44.0,4.0,2015-03-01,Spain,,,
10693,,21.0,17.0,23.0,37.0,4.0,2015-03-02,Spain,,,
10694,,26.0,13.0,35.0,56.0,4.0,2015-03-03,Spain,,,
10695,,27.0,32.0,24.0,80.0,6.0,2015-03-04,Spain,,,
10696,,27.0,31.0,13.0,57.0,6.0,2015-03-05,Spain,,,
10697,,37.0,26.0,24.0,33.0,5.0,2015-03-06,Spain,,,
10698,,46.0,23.0,40.0,46.0,8.0,2015-03-07,Spain,,,
10699,,38.0,30.0,32.0,71.0,7.0,2015-03-08,Spain,,,
10700,,48.0,28.0,30.0,62.0,7.0,2015-03-09,Spain,,,
10701,,48.0,28.0,37.0,54.0,5.0,2015-03-10,Spain,,,
10702,,52.0,31.0,44.0,62.0,6.0,2015-03-11,Spain,,,
10703,,50.0,30.0,45.0,80.0,6.0,2015-03-12,Spain,,,
10704,,30.0,29.0,35.0,92.0,6.0,2015-03-13,Spain,,,
10705,,17.0,36.0,13.0,70.0,5.0,2015-03-14,Spain,,,
10706,,19.0,34.0,19.0,26.0,5.0,2015-03-15,Spain,,,
10707,,30.0,30.0,27.0,52.0,5.0,2015-03-16,Spain,,,
10708,,28.0,32.0,33.0,64.0,5.0,2015-03-17,Spain,,,
10709,,26.0,36.0,16.0,74.0,4.0,2015-03-18,Spain,,,
10710,,17.0,28.0,14.0,52.0,4.0,2015-03-19,Spain,,,
10711,,19.0,30.0,21.0,37.0,4.0,2015-03-20,Spain,,,
10712,,18.0,28.0,13.0,55.0,4.0,2015-03-21,Spain,,,
10713,,17.0,28.0,11.0,44.0,5.0,2015-03-22,Spain,,,
10714,,28.0,19.0,12.0,33.0,5.0,2015-03-23,Spain,,,
10715,,21.0,30.0,10.0,42.0,5.0,2015-03-24,Spain,,,
10716,,16.0,34.0,8.0,34.0,5.0,2015-03-25,Spain,,,
10717,,25.0,29.0,15.0,20.0,4.0,2015-03-26,Spain,,,
10718,,22.0,22.0,14.0,36.0,5.0,2015-03-27,Spain,,,
10719,,27.0,28.0,25.0,36.0,5.0,2015-03-28,Spain,,,
10720,,18.0,34.0,16.0,61.0,4.0,2015-03-29,Spain,,,
10721,,30.0,37.0,24.0,38.0,4.0,2015-03-30,Spain,,,
10722,,37.0,35.0,31.0,54.0,5.0,2015-03-31,Spain,,,
10723,,21.0,35.0,17.0,59.0,3.0,2015-04-01,Spain,,,
10724,,25.0,33.0,28.0,68.0,1.0,2014-10-02,Spain,,,
10725,,32.0,37.0,34.0,56.0,1.0,2014-10-03,Spain,,,
10726,,32.0,42.0,30.0,62.0,1.0,2014-10-04,Spain,,,
10727,,25.0,43.0,29.0,60.0,1.0,2014-10-05,Spain,,,
10728,,31.0,36.0,33.0,60.0,2.0,2014-10-06,Spain,,,
10729,,21.0,29.0,22.0,59.0,1.0,2014-10-07,Spain,,,
10730,,24.0,24.0,26.0,42.0,1.0,2014-10-08,Spain,,,
10731,,21.0,15.0,21.0,48.0,1.0,2014-10-09,Spain,,,
10732,,27.0,17.0,13.0,48.0,1.0,2014-10-10,Spain,,,
10733,,,,,37.0,,2014-10-11,Spain,,,
10734,,19.0,29.0,17.0,31.0,1.0,2014-10-13,Spain,,,
10735,,28.0,31.0,15.0,40.0,1.0,2014-10-14,Spain,,,
10736,,28.0,23.0,38.0,41.0,2.0,2014-10-15,Spain,,,
10737,,26.0,21.0,32.0,53.0,2.0,2014-10-16,Spain,,,
10738,,32.0,25.0,30.0,50.0,2.0,2014-10-17,Spain,,,
10739,,35.0,28.0,34.0,58.0,2.0,2014-10-18,Spain,,,
10740,,27.0,31.0,38.0,65.0,2.0,2014-10-19,Spain,,,
10741,,40.0,20.0,51.0,64.0,3.0,2014-10-20,Spain,,,
10742,,59.0,28.0,64.0,79.0,5.0,2014-10-21,Spain,,,
10743,,34.0,29.0,40.0,106.0,2.0,2014-10-22,Spain,,,
10744,,44.0,22.0,45.0,64.0,3.0,2014-10-23,Spain,,,
10745,,40.0,19.0,48.0,79.0,3.0,2014-10-24,Spain,,,
10746,,30.0,26.0,36.0,79.0,2.0,2014-10-25,Spain,,,
10747,,30.0,24.0,35.0,61.0,2.0,2014-10-26,Spain,,,
10748,,40.0,20.0,46.0,69.0,3.0,2014-10-27,Spain,,,
10749,,46.0,22.0,51.0,69.0,4.0,2014-10-28,Spain,,,
10750,,48.0,21.0,51.0,95.0,3.0,2014-10-29,Spain,,,
10751,,51.0,18.0,50.0,87.0,5.0,2014-10-30,Spain,,,
10752,,37.0,24.0,41.0,101.0,3.0,2014-10-31,Spain,,,
10753,,37.0,27.0,40.0,77.0,4.0,2014-11-01,Spain,,,
10754,,31.0,27.0,33.0,74.0,3.0,2014-11-02,Spain,,,
10755,,26.0,28.0,17.0,70.0,2.0,2014-11-03,Spain,,,
10756,,22.0,32.0,14.0,37.0,3.0,2014-11-04,Spain,,,
10757,,27.0,30.0,17.0,33.0,4.0,2014-11-05,Spain,,,
10758,,28.0,27.0,23.0,47.0,4.0,2014-11-06,Spain,,,
10759,,25.0,26.0,20.0,52.0,3.0,2014-11-07,Spain,,,
10760,,24.0,32.0,20.0,44.0,3.0,2014-11-08,Spain,,,
10761,,21.0,33.0,14.0,42.0,3.0,2014-11-09,Spain,,,
10762,,27.0,27.0,20.0,33.0,4.0,2014-11-10,Spain,,,
10763,,30.0,21.0,17.0,53.0,3.0,2014-11-11,Spain,,,
10764,,24.0,27.0,18.0,48.0,2.0,2014-11-12,Spain,,,
10765,,32.0,14.0,22.0,42.0,3.0,2014-11-13,Spain,,,
10766,,26.0,29.0,18.0,49.0,2.0,2014-11-14,Spain,,,
10767,,18.0,29.0,16.0,38.0,2.0,2014-11-15,Spain,,,
10768,,18.0,27.0,15.0,35.0,2.0,2014-11-16,Spain,,,
10769,,28.0,31.0,19.0,36.0,3.0,2014-11-17,Spain,,,
10770,,42.0,14.0,28.0,44.0,4.0,2014-11-18,Spain,,,
10771,,38.0,16.0,28.0,62.0,6.0,2014-11-19,Spain,,,
10772,,34.0,20.0,27.0,66.0,6.0,2014-11-20,Spain,,,
10773,,35.0,14.0,33.0,58.0,5.0,2014-11-21,Spain,,,
10774,,28.0,14.0,39.0,66.0,6.0,2014-11-22,Spain,,,
10775,,25.0,12.0,75.0,65.0,4.0,2014-11-23,Spain,,,
10776,,31.0,14.0,57.0,95.0,5.0,2014-11-24,Spain,,,
10777,,37.0,15.0,55.0,84.0,5.0,2014-11-25,Spain,,,
10778,,28.0,27.0,23.0,101.0,3.0,2014-11-26,Spain,,,
10779,,29.0,15.0,18.0,48.0,4.0,2014-11-27,Spain,,,
10780,,29.0,24.0,14.0,42.0,3.0,2014-11-28,Spain,,,
10781,,30.0,21.0,14.0,39.0,4.0,2014-11-29,Spain,,,
10782,,31.0,20.0,23.0,41.0,4.0,2014-11-30,Spain,,,
10783,,30.0,26.0,21.0,64.0,5.0,2014-12-01,Spain,,,
10784,,30.0,25.0,17.0,45.0,5.0,2014-12-02,Spain,,,
10785,,26.0,12.0,12.0,45.0,5.0,2014-12-03,Spain,,,
10786,,25.0,18.0,22.0,34.0,4.0,2014-12-04,Spain,,,
10787,,35.0,16.0,27.0,39.0,5.0,2014-12-05,Spain,,,
10788,,29.0,28.0,19.0,60.0,3.0,2014-12-06,Spain,,,
10789,,24.0,32.0,14.0,46.0,3.0,2014-12-07,Spain,,,
10790,,40.0,22.0,22.0,34.0,3.0,2014-12-08,Spain,,,
10791,,45.0,26.0,27.0,54.0,4.0,2014-12-09,Spain,,,
10792,,53.0,15.0,41.0,93.0,6.0,2014-12-10,Spain,,,
10793,,62.0,6.0,41.0,75.0,9.0,2014-12-11,Spain,,,
10794,,49.0,8.0,40.0,92.0,6.0,2014-12-12,Spain,,,
10795,,28.0,15.0,30.0,74.0,3.0,2014-12-13,Spain,,,
10796,,25.0,21.0,18.0,61.0,4.0,2014-12-14,Spain,,,
10797,,29.0,20.0,14.0,45.0,6.0,2014-12-15,Spain,,,
10798,,49.0,7.0,34.0,40.0,7.0,2014-12-16,Spain,,,
10799,,55.0,4.0,42.0,73.0,7.0,2014-12-17,Spain,,,
10800,,63.0,4.0,46.0,81.0,9.0,2014-12-18,Spain,,,
10801,,67.0,3.0,51.0,99.0,9.0,2014-12-19,Spain,,,
10802,,42.0,8.0,33.0,113.0,8.0,2014-12-20,Spain,,,
10803,,31.0,17.0,18.0,79.0,6.0,2014-12-21,Spain,,,
10804,,34.0,15.0,21.0,51.0,7.0,2014-12-22,Spain,,,
10805,,48.0,13.0,33.0,48.0,7.0,2014-12-23,Spain,,,
10806,,36.0,9.0,32.0,70.0,6.0,2014-12-24,Spain,,,
10807,,25.0,22.0,19.0,74.0,6.0,2014-12-25,Spain,,,
10808,,41.0,9.0,31.0,52.0,7.0,2014-12-26,Spain,,,
10809,,30.0,15.0,32.0,66.0,5.0,2014-12-27,Spain,,,
10810,,17.0,31.0,22.0,74.0,5.0,2014-12-28,Spain,,,
10811,,,,,37.0,,2014-12-29,Spain,,,
10812,,18.0,42.0,26.0,53.0,3.0,2014-07-02,Spain,,,
10813,,23.0,35.0,37.0,48.0,3.0,2014-07-03,Spain,,,
10814,,26.0,48.0,26.0,65.0,3.0,2014-07-04,Spain,,,
10815,,26.0,59.0,25.0,47.0,3.0,2014-07-05,Spain,,,
10816,,18.0,30.0,23.0,56.0,3.0,2014-07-06,Spain,,,
10817,,22.0,41.0,20.0,48.0,3.0,2014-07-07,Spain,,,
10818,,24.0,47.0,21.0,39.0,3.0,2014-07-08,Spain,,,
10819,,17.0,38.0,19.0,49.0,2.0,2014-07-09,Spain,,,
10820,,16.0,49.0,26.0,42.0,3.0,2014-07-10,Spain,,,
10821,,18.0,53.0,21.0,33.0,3.0,2014-07-11,Spain,,,
10822,,13.0,48.0,19.0,45.0,2.0,2014-07-12,Spain,,,
10823,,14.0,48.0,20.0,44.0,2.0,2014-07-13,Spain,,,
10824,,26.0,55.0,27.0,46.0,3.0,2014-07-14,Spain,,,
10825,,26.0,64.0,36.0,56.0,2.0,2014-07-15,Spain,,,
10826,,37.0,68.0,45.0,64.0,3.0,2014-07-16,Spain,,,
10827,,45.0,53.0,56.0,76.0,3.0,2014-07-17,Spain,,,
10828,,37.0,53.0,61.0,90.0,3.0,2014-07-18,Spain,,,
10829,,14.0,35.0,29.0,95.0,2.0,2014-07-19,Spain,,,
10830,,12.0,34.0,15.0,56.0,2.0,2014-07-20,Spain,,,
10831,,18.0,57.0,21.0,39.0,2.0,2014-07-21,Spain,,,
10832,,23.0,67.0,29.0,46.0,3.0,2014-07-22,Spain,,,
10833,,30.0,63.0,38.0,51.0,3.0,2014-07-23,Spain,,,
10834,,29.0,64.0,35.0,61.0,2.0,2014-07-24,Spain,,,
10835,,32.0,60.0,34.0,62.0,2.0,2014-07-25,Spain,,,
10836,,22.0,73.0,39.0,63.0,3.0,2014-07-26,Spain,,,
10837,,19.0,73.0,36.0,74.0,3.0,2014-07-27,Spain,,,
10838,,26.0,60.0,39.0,73.0,3.0,2014-07-28,Spain,,,
10839,,12.0,43.0,21.0,69.0,2.0,2014-07-29,Spain,,,
10840,,17.0,57.0,21.0,36.0,2.0,2014-07-30,Spain,,,
